"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4"
"06000","California","13","          Durable goods manufacturing",137532.4,137150.9,140332.1,136625.0,141446.7,140708.9,140689.4,141321.2,144905.5,146981.0,150397.5,150010.1
"06000","California","25","          Nondurable goods manufacturing",97852.2,96249.3,90793.2,90685.8,96091.2,94171.1,99579.4,93151.4,98938.7,100709.4,103708.2,109215.7
"06000","California","34","      Wholesale trade",121376.3,120115.3,119475.6,124119.3,118380.6,120422.3,120993.0,120590.5,121947.4,123247.2,126834.0,129864.9
"06000","California","35","      Retail trade",122167.5,119778.4,119261.2,119654.5,122897.2,119935.0,123144.3,123010.8,127752.9,127938.1,126746.5,128963.7
"06000","California","36","      Transportation and warehousing",49059.9,49992.9,49079.0,49211.8,48721.6,47874.9,48380.1,48382.2,49623.2,49586.8,50319.6,51519.5
"06000","California","45","      Information",156958.0,153737.2,149496.7,148499.2,155398.7,155808.3,152056.8,150317.0,172557.1,173525.8,177112.2,210538.3
"06000","California","51","      Finance and insurance",102522.6,100665.3,103438.9,106425.8,109542.3,109327.7,112580.4,112718.6,104280.7,106226.8,104920.7,108490.5
"06000","California","56","      Real estate and rental and leasing",335422.6,343061.4,342350.1,348815.2,347738.4,350631.7,353595.6,353242.4,358279.9,362041.2,371521.5,376464.8
"06000","California","60","      Professional, scientific, and technical services",182460.8,187083.2,183530.5,185599.3,190975.7,194912.3,191957.1,220219.9,191452.7,193624.5,194245.0,197234.1
"06000","California","64","      Management of companies and enterprises",28910.0,29070.7,28615.0,28739.5,28585.2,29644.0,29456.4,32513.1,31826.7,32722.1,34846.0,35611.3
"06000","California","65","      Administrative and support and waste management and remediation services",61334.5,61886.7,61586.0,62201.4,63955.6,63696.0,64442.8,64597.7,61005.3,61592.1,62756.5,62330.2
"06000","California","69","      Educational services",25344.1,25456.9,24976.1,24744.0,25501.6,25584.4,25481.8,25274.0,24787.1,25164.4,25354.2,25737.5
"06000","California","70","      Health care and social assistance",131188.8,132686.1,134080.6,133347.6,137008.8,136340.9,135868.6,138900.1,138732.1,140517.9,140281.4,141687.6
"06000","California","76","      Arts, entertainment, and recreation",31098.1,30608.7,30403.3,30426.0,31411.4,31939.2,32405.5,34286.2,31666.6,32233.7,32203.4,33477.1
"06000","California","79","      Accommodation and food services",54228.0,54737.3,54847.5,54211.1,54690.9,54279.3,54314.6,54854.0,56024.8,55940.2,56298.8,57404.4
"06000","California","82","      Other services (except government and government enterprises)",43443.1,42937.9,43306.0,44331.6,42711.4,43897.7,44462.8,44436.2,44134.6,43482.5,43318.5,43581.0
